ClientID,SubAccount,BTCAddress,TransactionAmount,DiscountedAmount,NetTransactionValue,TransactionTime
3821363391,199900003,3GxLU8HgWVaGhnxgLXW4grvP8JDDkTRxxz,61.814156856000004,5.022400244550001,56.791756611450005,639130
3821363391,199900003,3GxLU8HgWVaGhnxgLXW4grvP8JDDkTRxxz,3.0073697680000007,0.24434879365000006,2.7630209743500007,637956
3821363433,,37hz78kh745ZPRu2yqrNNetoTudMdCMcyq,3.535448272,0.2872551721,3.2481930999,639092
3821363458,,3KJ9LAJa96mudYvwjo8T5p1T4ney5MQwY9,3.72519219,0.3026718654375,3.4225203245625,639473
3821363466,,37DrUM2g4wXppsx4jyviLLDP25Pi6WMdZw,3.535448272,0.2872551721,3.2481930999,639092
3821364704,,3JbA2PaKGcMi2pjTWSbhLuN6Sax9F1eiCa,2.592764492,0.210662114975,2.3821023770250003,639092
3821364712,,3HF5XEVVVLK7UsGDspNwwQ4oZFdygLazSv,3.535448272,0.2872551721,3.2481930999,639092
3821364738,,37TtdXveKvUjFochBe5fApjZwTxpgdwcEc,3.535448272,0.2872551721,3.2481930999,639092
3821362732,,37T5pidrip3J7Ui3tE44bcfZaRi3t4vkxq,2.3348707920000003,0.18970825185000004,2.1451625401500003,638373
3821361593,,3HSFbP3UBqGsvJSsq2P6v1CyTTqasiABp6,0.591180154,0.048033387512500005,0.5431467664875,639105
3821361593,,3HSFbP3UBqGsvJSsq2P6v1CyTTqasiABp6,3.6912819120000004,0.29991665535000006,3.3913652566500003,638759
3821361601,,3E8iEi4CWzfV7UHtk4SAmFtQfjtj32tR9B,0.591180154,0.048033387512500005,0.5431467664875,639105
3821361601,,3E8iEi4CWzfV7UHtk4SAmFtQfjtj32tR9B,3.6912819120000004,0.29991665535000006,3.3913652566500003,638759
3821361627,,3A943KBUwQLNUZ4oiwR22uhnuJvhCbix8v,3.6912819120000004,0.29991665535000006,3.3913652566500003,638759
3821364274,199900199,3DJGgGTySanAydpvHNzEKCy9NKKwaPY1bR,0.591180154,0.048033387512500005,0.5431467664875,639105
3821364274,199900199,3DJGgGTySanAydpvHNzEKCy9NKKwaPY1bR,3.6912819120000004,0.29991665535000006,3.3913652566500003,638759
3821364282,199900199,31mn56t3W27V4TfQEaZZX5k39V13x662J1,0.591180154,0.048033387512500005,0.5431467664875,639105
3821364282,199900199,31mn56t3W27V4TfQEaZZX5k39V13x662J1,1.178519338,0.0957546962125,1.0827646417875,639092
3821364282,199900199,31mn56t3W27V4TfQEaZZX5k39V13x662J1,3.6912819120000004,0.29991665535000006,3.3913652566500003,638759
3821364290,199900199,3628rdijPqHjGum3uPKo75fXbbBcH9XrbS,0.591180154,0.048033387512500005,0.5431467664875,639105
3821364290,199900199,3628rdijPqHjGum3uPKo75fXbbBcH9XrbS,1.178519338,0.0957546962125,1.0827646417875,639092
3821364290,199900199,3628rdijPqHjGum3uPKo75fXbbBcH9XrbS,3.6912819120000004,0.29991665535000006,3.3913652566500003,638759
3821364308,199900199,3KQCGkG13fg9iNeD4PoTxjRmQB4V7vk7YF,0.591180154,0.048033387512500005,0.5431467664875,639105
3821364308,199900199,3KQCGkG13fg9iNeD4PoTxjRmQB4V7vk7YF,1.178519338,0.0957546962125,1.0827646417875,639092
3821364308,199900199,3KQCGkG13fg9iNeD4PoTxjRmQB4V7vk7YF,3.6912819120000004,0.29991665535000006,3.3913652566500003,638759
3821364316,199900199,3CPrKAWcrqRa53XjupoTBr4fPAzqRJNR2F,0.591180154,0.048033387512500005,0.5431467664875,639105
3821364316,199900199,3CPrKAWcrqRa53XjupoTBr4fPAzqRJNR2F,1.178519338,0.0957546962125,1.0827646417875,639092
3821364316,199900199,3CPrKAWcrqRa53XjupoTBr4fPAzqRJNR2F,3.6912819120000004,0.29991665535000006,3.3913652566500003,638759
3821364340,,3MYsm5AWKKRV4YVk4J9TopHRC7ZEmrqMdt,34.40082474,2.795067010125,31.605757729875,639699
3821364340,,3MYsm5AWKKRV4YVk4J9TopHRC7ZEmrqMdt,7.602486792,0.61770205185,6.984784740149999,638629
3821364365,,3Mv5AAy6eUABYYjxkLrTDYjtUByAuRSzCz,6.643890422000001,0.5398160967875001,6.104074325212501,636602
3821362369,,3N82KndfZ7oDYrUTq6X3ZvmFivzBmvH5sq,3.6912819120000004,0.29991665535000006,3.3913652566500003,638759
3821362385,,35k9WYxP358RutKZMUSfMLoZ64tm4JuXgr,3.535448272,0.2872551721,3.2481930999,639092
3821362393,,3EVEpQGSovK5sJ7NHctDVa5XY7V1ws6dVZ,3.6912819120000004,0.29991665535000006,3.3913652566500003,638759
3821362401,,3FrbmKmKTqLP6uMeWo6vvfGKTvzAbDhmTd,7.44379986,0.6048087386250001,6.838991121375001,639473
3821362419,,3QHunRb5nmoFfJt7GTVGAUHu51pj6GeXiv,3.6912819120000004,0.29991665535000006,3.3913652566500003,638759
3821362427,,3EDe2riEKa2oYYjGGtro2zvNXMxxUJekco,3.6912819120000004,0.29991665535000006,3.3913652566500003,638759
3821362500,,3GMHaAxaz8n2GXPwQJUSEZMr3QpXN9d3XP,3.535448272,0.2872551721,3.2481930999,639092
3821362518,,3FXGFPPdWsYkGgBW2cmPA58GPwUS5P4mgt,3.535448272,0.2872551721,3.2481930999,639092
3821362534,,3LjHDU54mpPBHHYaaDQNXoJyxg7yPtFAVL,3.6912819120000004,0.29991665535000006,3.3913652566500003,638759
3821362542,,3JU3QR78rWqka9zBiDjcpP9NDQE1nBcxDH,3.6912819120000004,0.29991665535000006,3.3913652566500003,638759
3821362559,,35q1prTMMUfDNbg9MhLZcWNdBe6L8M5peS,3.535448272,0.2872551721,3.2481930999,639092
3821362575,,3PthjSoCQaedGmn9vvmx8CZqzxZ7cnCdpK,3.6912819120000004,0.29991665535000006,3.3913652566500003,638759
3821362591,,3NmXJs5117m9Zh6QVfhNxySnVFefdgy4AG,3.535448272,0.2872551721,3.2481930999,639092
3821362609,,3KgJUd43RuxDY2PzfVjkTsuUAZKg8M5Bxd,3.535448272,0.2872551721,3.2481930999,639092
3821362625,,3DCRZLRzJHGXGmtAWjUC5aNpwoiMvCrJzZ,3.535448272,0.2872551721,3.2481930999,639092
3821362666,,3JGxbYVok7U45JBfZ1Xp3j6G3ACNpzn15c,3.670101706,0.2981957636125,3.3719059423875,638738
3821362708,,3DrcLNYipikm86vLTzbkaDM7rpQL5RmYkS,3.535448272,0.2872551721,3.2481930999,639092
3821363862,,339BKCaXhbhYhm39PZ9NVSeipaefHmqmdw,3.6912819120000004,0.29991665535000006,3.3913652566500003,638759
3821363870,,3JH6aN7oNRi96gzzNV7FTxPLXiHdqV4zvV,3.535448272,0.2872551721,3.2481930999,639092
3821363904,,37fTxdw27dZBJiNNbxBdFRfqAGi6kd7YXu,3.670101706,0.2981957636125,3.3719059423875,638738
3821363912,,395rTsio7tGL6vTjzXmSncb4RXE6rnh27x,3.6912819120000004,0.29991665535000006,3.3913652566500003,638759
3821363920,,35ifGNHpbGxrqjBAXtz6i5fWShVgdvkViL,3.6912819120000004,0.29991665535000006,3.3913652566500003,638759
3821363938,,3GBDtDmpHcV5epmWVtnM91ZdTbrfXnLyxs,3.6912819120000004,0.29991665535000006,3.3913652566500003,638759
3821363961,,3B8pdsoZs8CzjtBo38p4MusYtYNHCVV1mK,3.6912819120000004,0.29991665535000006,3.3913652566500003,638759
3821363979,,3GNtY9vpBTiXCCrVBycK4HMxqmBT1tWvuo,3.535448272,0.2872551721,3.2481930999,639092
3821364027,199900136,3DS2SQtYJNhkRAKZZNU3gxpoDaeWi9d6KY,95.30269635,7.7433440784375005,87.5593522715625,639224
3821364027,199900136,3DS2SQtYJNhkRAKZZNU3gxpoDaeWi9d6KY,106.02284362000002,8.614356044125001,97.40848757587501,638298
3821364027,199900136,3DS2SQtYJNhkRAKZZNU3gxpoDaeWi9d6KY,60.43821166,4.910604697375001,55.527606962625,637549
3821364027,199900136,3DS2SQtYJNhkRAKZZNU3gxpoDaeWi9d6KY,59.97224712800001,4.87274507915,55.099502048850006,637087
3821364027,199900136,3DS2SQtYJNhkRAKZZNU3gxpoDaeWi9d6KY,47.267086562,3.8404507831625003,43.4266357788375,636201
3821364027,199900136,3DS2SQtYJNhkRAKZZNU3gxpoDaeWi9d6KY,411.933277784,33.46957881995,378.46369896404997,636178
3821360173,,3GBLrF4sc5NXAhYzPyVn8ibuUGHhS2ZXxd,3.535448272,0.2872551721,3.2481930999,639092
3821361825,,3CZsGpmMv7tffiCiUemrSUZdyNFpzTfa6i,3.535448272,0.2872551721,3.2481930999,639092
3824115988,199900193,3PXpZSCib5j6htuzsHHMwEoewfddNb9Fwg,17.690849368,1.43738151115,16.253467856849998,639087
3824115988,199900193,3PXpZSCib5j6htuzsHHMwEoewfddNb9Fwg,12.026296554000002,0.9771365950125002,11.049159958987502,637760
3824116135,199900222,3BY9k9UPv2ujHKMPsRyA87y4PAHW5U1cYh,2.4024718640000002,0.19520083895000004,2.2072710250500003,636916
3824116234,199900136,3CjnzCVtCLWCdCksnsnFeYRAVbuUCzhew4,1.1893837960000002,0.09663743342500002,1.0927463625750002,639255
3824113736,,36RZV1TzJ4LmdERHym1iWC1SUgHHvZcinB,0.48286480000000004,0.039232765,0.44363203500000004,638276
3824113744,,36eHoJTqaNiVPSnkMiYQrKaTujwwMoquu5,2.9109065500000004,0.23651115718750004,2.6743953928125004,638765
3824113751,199900010,38LrUqBtXK9Q31RgdoboAiokaNiCYxnmjq,40.390982068,3.281767293025,37.109214774975,637557
3824114148,,3EYuUTuYqWj8o6wB7Dsf2JAvn8b5r6wUcj,3.535448272,0.2872551721,3.2481930999,639092
3824114973,,32apH9ND9vtjHqECEBo8eA1BYKrZQSmG6U,11.737565352,0.9536771848500001,10.78388816715,640351
3824114973,,32apH9ND9vtjHqECEBo8eA1BYKrZQSmG6U,118.64306387800002,9.639748940087502,109.00331493791252,639376
3824114973,,32apH9ND9vtjHqECEBo8eA1BYKrZQSmG6U,3.4770655280000002,0.28251157415000006,3.1945539538500003,638226
3824114973,,32apH9ND9vtjHqECEBo8eA1BYKrZQSmG6U,121.450264238,9.8678339693375,111.5824302686625,637810
3824114973,,32apH9ND9vtjHqECEBo8eA1BYKrZQSmG6U,72.368703448,5.8799571551500005,66.48874629285001,637760
3824114973,,32apH9ND9vtjHqECEBo8eA1BYKrZQSmG6U,119.83705683800001,9.7367608680875,110.10029596991251,636591
3824114973,,32apH9ND9vtjHqECEBo8eA1BYKrZQSmG6U,239.550434442,19.4634727984125,220.0869616435875,636512
3824115129,199900230,34ktNUg9EQoLvk9dfFMAiUFPCh57GNFFKo,0.636393858,0.051707000962500006,0.5846868570375,635593
3824115145,199900230,32J8AmqW2Dm79b37LbqhBcwpPvDPqsR5Pd,47.91335720000001,3.8929602725000008,44.02039692750001,639443
3824115145,199900230,32J8AmqW2Dm79b37LbqhBcwpPvDPqsR5Pd,36.1819374,2.93978241375,33.24215498625,636793
3824115145,199900230,32J8AmqW2Dm79b37LbqhBcwpPvDPqsR5Pd,120.8478904,9.818891095,111.028999305,636580
3824115194,,39ik3y11hABDAXBfGtFJrSthSozqKycWyj,11.089648584,0.9010339474500001,10.188614636550001,636601
